Location.ID,Latitude,Longitude,Datum,Coordinate.determination.method,Name.of.water.body,Date,Observer.name,Fish.collection.method,Species,Life.stage,Length.mm,Length.method,Weight.g,Sex,Age,Age.method,ADFG.GCL,Additional.count.1,Disposition.1,Additional.count.2,Disposition.2,Anesthesia_Sedative.Used,Comments
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,43,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,37,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,37,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,33,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,33,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,36,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,0.5,,,,,,Unintended Mortality,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,35,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.4,,,,,,Unintended Mortality,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Unintended Mortality,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,34,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,37,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,34,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,34,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,34,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,36,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,36,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,35,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/06/2019,Erik Schoen,Dip Net,chum salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,50,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,52,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,44,Fork,0.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,47,Fork,1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,44,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,51,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,45,Fork,0.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,46,Fork,1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,46,Fork,1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,49,Fork,1.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Minnow Trap,Slimy sculpin,juvenile,,,,,,,,,ID'ed and Released,,,,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,46,Fork,1.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,44,Fork,0.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,45,Fork,0.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,37,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,46,Fork,0.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,44,Fork,0.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,43,Fork,0.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,43,Fork,0.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,0.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,0.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,44,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,42,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,40,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,39,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,41,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,06/24/2019,Erik Schoen,Dip Net,Chinook salmon,juvenile,38,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
